TAREAS ESTANDAR DE CORRECTIVO;;;;CORRECTIVE TASKS;;;CAMBIOS
PAE0307;PAE0307T41;Electrónica de mando;"Actualización o recarga de software de Control electrónico exclusivo para control de Rampa  
En caso contrario, PAE0101";PAE0307T41;Control electronics;"Update or reload of control electronics software solely for ramp control   
Otherwise, PAE0101";
PAE0307;PAE0307T42;Electrónica de mando;"Reset de Control electrónico exclusivo para control de Rampa para recuperar funcionalidad del equipo  
En caso contrario, PAE0101";PAE0307T42;Control electronics;"Reset of electronics exclusively for ramp control to recover functionality of the equipment   
Otherwise, PAE0101";
PAE0307;PAE0307T71;Electrónica de mando;"Sustitución y reparación posterior de Control electrónico exclusivo para control de Rampa  
En caso contrario, PAE0101";PAE0307T71;Control electronics;"Replacement and subsequent repair of control electronics software exclusively for ramp control   
Otherwise, PAE0101";
PAE0308;PAE0308T70;Aparellaje eléctrico;"Reparación de cableado, sujeciones, conectores, regletas, etc… internos del conjunto Rampa  
En caso contrario, PAE0101";PAE0308T70;Electrical gear;"Repair of internal wiring, fixing, connectors, terminal blocks, etc... of the ramp assembly  
Otherwise, PAE0101";
PAE04;PAE04T79;Estribos;Inspección sin encontrar anomalía en el funcionamiento de Estribos o sus elementos como Mecanismo accionamiento eléctrico o Mecanismo accionamiento neumático, Mecanismos de transmision,  Cuerpo de rampa, Sistemas de anulacion y liberación, Aparellaje eléctrico interno, etc... despues de la revision y comprobacion pertinente. ;PAE04T79;Steps;Reports of failures in the functionality of Steps or its parts such as Electrical activation mechanism or Pneumatic activation mechanism, Ramp body, Door blocking and release devices, internal electri gear, etc... without finding an anomaly after the relevant inspection and check.;
PAE0401;PAE0401T70;Mecanismo accionamiento eléctrico;Reparación o sustitución de elementos pertenecientes a mecanismo de accionamiento eléctrico del Estribo como motor, cableado, conectores internos, tornillería y soportería, etc…  ;PAE0401T70;Electro-pneumatic control;Repair or replacement of elements belonging to the step electrical actuating mechanism such as the motor, wiring, internal connectors, fasteners and brackets, etc...  ;
PAE040101;PAE040101no;    Motor eléctrico;;PAE040101no;Electrovalves;;
PAE040101;PAE040101no;    Motor eléctrico;;PAE040101no;Electrovalves;;
PAE040102;PAE040102no;    Conectores;;PAE040102no;Flow regulators;;
PAE040102;PAE040102no;    Conectores;;PAE040102no;Flow regulators;;
PAE0402;PAE0402no;Mecanismo accionamiento neumático;;PAE0402no;Pneumatic drive mechanism;;
PAE040201;PAE040201T62;    Cilindros;Sustitución y desecho de Cilindros de accionamiento de Estribo por no ser reparables;PAE040201T62;Cylinders;Replacement and disposal of the step actuating cylinders that are beyond repair;
PAE040201;PAE040201T71;    Cilindros;Sustitución y reparación posterior de Cilindros de accionamiento de Estribo;PAE040201T71;Cylinders;Replacement and subsequent repair of step actuating cylinders;
PAE040202;PAE040202T70;    Mando electroneumático;"Sustitución o reparación de elementos pertenecientes al mando electroneumático de accionamiento de Estribo como distensores o reguladores de presión, llaves de aislamiento, tubería rígida y flexible, tomas neumáticas, tornillería y soportería, etc
Sustitución o reparación de elementos pertenecientes al conjunto Electrovalula de mando de accionamiento de estribo como electroválvulas, distribuidores, bobinas, etc...";PAE040202T70;Guides;"Replacement or repair of elements belonging to the step actuating electro-pneumatic control such as pressure reducing valves or pressure regulators, isolation valves, rigid and flexible pipes, pneumatic connectors, fasteners and brackets, etc…
Replacement or repair of elements belonging to the step actuating electro-pneumatic control such as electrovalves, distributors, coils, etc...";
PAE040202;PAE040202T71;    Mando electroneumático;Sustitución y reparación posterior de conjunto Electroválvula de mando completo de accionamiento neumático de Estribo;PAE040202T71;Guides;Replacement and subsequent repair of the complete control solenoid valve assembly for the step pneumatic actuation;
PAE040203;PAE040203T16;    Presostato (detección de obstáculos);Regulación de presión de tarado del conjunto de detección de obstaculo en Estribo;PAE040203T16;Pressure switch (obstacle detection);Adjustment of the setting pressure of the step obstacle sensor assembly;
PAE040203;PAE040203T71;    Presostato (detección de obstáculos);Sustitución y reparación posterior de conjunto de detección de obstaculo en Estribo;PAE040203T71;Pressure switch (obstacle detection);Replacement and subsequent repair of step obstacle sensor assembly;
PAE0403;PAE0403T70;Cuerpo estribado;"Reparación o sustitución de elementos pertenecientes a cuerpo de estribo como sujeciones, rodameintos, tornillería, juntas, tapas de escamoteo, etc…  
Incluye la sustitución de bandas reflectantes o antideslizantes en Estribo";PAE0403T70;Body step;"Repair or replacement of elements belonging to the step body such as fixings, bearings, fasteners, joints, concealment covers, etc... 
Includes the replacement of reflective  or non-slip strips on the step";
PAE0403;PAE0403T71;Cuerpo estribado;Sustitución y reparación posterior de conjunto de cuerpo estribado completo;PAE0403T71;Body step;Replacement and subsequent repair of the complete step body assembly;
PAE0404;PAE0404no;Sistema de guiado;;PAE0404no;Steering systems;;
PAE0404;PAE0404no;Sistema de guiado;;PAE0404no;Steering systems;;
PAE040401;PAE040401T16;    Finales de carrera;Regulación de finales de carrera de señalización de apertura y cierre de Estribo;PAE040401T16;Limit switches;Adjustment of limit switches for signalling of step opening and closing;
PAE040401;PAE040401T62;    Finales de carrera;Sustitución y desecho de finales de carrera de señalización de apertura y cierre de Estribo;PAE040401T62;Limit switches;Replacement and disposal of limit switches for signalling of step opening and closing;
PAE040402;PAE040402T16;    Topes;Regulación de Topes de carrera de Estribo;PAE040402T16;Buffers;Adjustment of step travel stops;
PAE040402;PAE040402T62;    Topes;Sustitución y desecho de Topes de carrera de Estribo;PAE040402T62;Buffers;Replacement and disposal of step travel stops;
PAE040403;PAE040403T62;    Resortes y guías;"Sustitución y desecho de Resorte de accionamiento de Esribo por daño no reparable o por perdida de propiedades 
Sustitución y desecho de guías de Estribo";PAE040403T62;Springs and guides;"Replacement and disposal of step actuating spring due to irreparable damage or loss of properties  
Replacement and disposal of ramp guides";
PAE0405;PAE0405T70;Mecanismo de transmisión;Reparación o sustitución de elementos pertenecientes a mecanismos de transmision como bielas, cadenas, rueda dentadas, bulones, pasadores, tornillería y soportería, etc…;PAE0405T70;Transmision mechanism;Repair or replacement of elements belonging to the  transmission mechanisms such as rods, chains, gears, bolts, pins, fasteners and brackets, etc...;
PAE040501;PAE040501no;    Bielas;;PAE040501no;Piston rod;;
PAE040502;PAE040502no;    Cadenas de transmisión;;PAE040502no;Transmision chain;;
PAE040503;PAE040503no;    Ruedas dentadas;;PAE040503no;Toothed wheels;;
PAE0406;PAE0406T16;Sistemas de anulación y liberación;Regulación de actuacion de los sistemas de anulacion o condena y liberación o desbloqueo de Estribo  ;PAE0406T16;Door blocking and release devices;Adjustment of actuation of the step cancellation or locking and release or unlocking systems  ;
PAE0406;PAE0406T70;Sistemas de anulación y liberación;Reparacio o sustitución de elementos pertenecientes a los Sistemas de anulacion o condena y liberación o desbloqueo de Estribos como sirgas, poleas, topes, muelles, manetas, cerraduras tipo cuadradillo o llave de tren, soportería, tornillería, sujeciones, etc;PAE0406T70;Door blocking and release devices;Repair or replacement of elements belonging to the cancellation or locking and release or unlocking system of steps such as cables, pulleys, stops, springs, handles, socket type locks or train key, brackets, fasteners, fixings, etc...;
PAE0407;PAE0407T41;Electrónica de mando;"Actualización o recarga de software de Control electrónico exclusivo para control de Estribo  
En caso contrario, PAE0101";PAE0407T41;Control electronics;"Update or reload of control electronics software solely for step control   
Otherwise, PAE0101";
PAE0407;PAE0407T42;Electrónica de mando;"Reset de Control electrónico exclusivo para control de Estribo para recuperar funcionalidad del equipo  
En caso contrario, PAE0101";PAE0407T42;Control electronics;"Reset of electronics solely for step control to recover functionality of the equipment   
Otherwise, PAE0101";
PAE0407;PAE0407T71;Electrónica de mando;"Sustitución y reparación posterior de Control electrónico exclusivo para control de Estribo  
En caso contrario, PAE0101";PAE0407T71;Control electronics;"Replacement and subsequent repair of control electronics software solely for ramp control   
Otherwise, PAE0101";
PAE0408;PAE0408T70;Aparellaje eléctrico;Reparación de cableado, sujeciones, conectores, regletas, etc… internos del conjunto Estribo ;PAE0408T70;Electrical gear;Repair of internal wiring, fixings, connectors, terminal blocks, etc... of the step assembly  ;
TRD;TRD;Tracción Diesel;;TRDno;Diesel Traction;;
TRD01;TRD01T79;Motor Diesel;Inspección sin encontrar anomalía en el funcionamiento del Motor diesel de traccón o sus elementos como Bloque motor, Camisa, Cigüeñal, Piston, Culata, Arbol de levas y muelles de presión, Caballete balancines, Bomba de aceite, Carter, Varilla de nivel, Mangitos flexibles, Tapa llenado aceite, refrigeración de aceite con filtro, Bomba de agura, Polea tensora y trapezoidal, Sistema de arranque por inflamacion, Colector de escape, Turbocargador de escape, Bomba de inyeccion, Bomba de combustible, tuberías de inyeccion, Inyector,  tubería de combustible, Acoplamiento elastico, electrónica de control, Motor de arranque, Sensores, Transductores, Termostatos, Sondas de nivel y Aparellaje eléctrico interno despues de la revision y comprobacion pertinente;TRD01T79;Diesel engine;Reports of failures in the functionality of Diesel engine for propulsion or its parts such as Engine block, Liner, Crankshaft, Piston, Connecting rod, Cylinder head, Cam shaft and pressure springs, Rocker-arms support, Oil pump, Sump, Oil dipstick, Flexible sleeves, Oil filling plug, Oil cooler, Water pump, Tensioner and trapezoidal pulley, Ignition start up system, Exhaust manifold, Exhaust turbocharger with fixing, Injection pump with fixing,Fuel pump, Injection piping with fixing, Injector, Fuel piping with fixing, Traction resilient coupling, Auxiary resilient coupling, Contro electronics, Starter motor, Sensors, Transductors, Thermostats, Level sensors and internal Electrical gear without finding an anomaly after the relevant inspection and check.;
TRD0101;TRD0101T70;Bloque motor;Reparación o sustitución de elementos pertenecientes a Bloque motor del Motor diesel de traccón como Casquillos, juntas, arandelas, inyector de aceite, válvula de presión, purga de aceite, válvula separadora de aceite, manguitos, tubos, tornillería, etc…;TRD0101T70;Engine block;Repair or replacement of elements belonging to the engine block of the traction diesel engine such as bushings, joints, washers, oil injector, pressure valve, oil drain, oil separator valve, hoses, pipes, fasteners, etc...;
TRD0101;TRD0101T71;Bloque motor;Sustitución y reparación posterior de conjunto Bloque motor del Motor diesel de traccón;TRD0101T71;Engine block;Replacement and subsequent repair of the engine block assembly of the traction diesel engine;
TRD010101;TRD010101no;    Casquillos (Cojinete y ajuste);;TRD010101no;Bushes (Bearing and adjustment);;
TRD010102;TRD010102no;    Juntas;;TRD010102no;Gaskets;;
TRD010103;TRD010103no;    Inyector aceite y válvula de presión de aceite;;TRD010103no;Oil injector and oil pressure valve;;
TRD010104;TRD010104no;    Purga de aire;;TRD010104no;Air purge;;
TRD01010401;TRD01010401no;    Válvula separadora de aceite;;TRD01010401no;Oil separating valve;;
TRD01010402;TRD01010402no;    Manguitos y tubos;;TRD01010402no;Sleeves and pipes;;
TRD01010403;TRD01010403no;    Juntas y arandelas;;TRD01010403no;Gaskets and washers;;
TRD010105;TRD010105no;    Tornillos;;TRD010105no;Screws;;
TRD0102;TRD0102T71;Camisa;Sustitución y reparación posterior de conjunto Camisa del Motor diesel de traccón;TRD0102T71;Liner;Replacement and subsequent repair of the sleeve assembly of the traction diesel engine;
TRD010201;TRD010201no;    Juntas;;TRD010201no;Gaskets;;
TRD010202;TRD010202no;    Arandela compensación;;TRD010202no;Compensation washer;;
TRD0103;TRD0103T71;Cigüeñal;Sustitución y reparación posterior de conjunto Cigüeñal del Motor diesel de traccón;TRD0103T71;Crankshaft;Replacement and subsequent repair of the crankshaft assembly of the traction diesel engine;
TRD010301;TRD010301no;    Piñón;;TRD010301no;Pinion;;
TRD010302;TRD010302no;    Cojinetes principales;;TRD010302no;Main bearings;;
TRD010303;TRD010303no;    Cojinete de bancada;;TRD010303no;Block bearing;;
TRD010304;TRD010304no;    Amortiguador de vibraciones;;TRD010304no;Vibration damper;;
TRD010305;TRD010305no;    Polea correa trapezoidal con escala;;TRD010305no;V-belt pulley with scale;;
TRD010306;TRD010306no;    Volante del motor;;TRD010306no;Flywheel;;
TRD0104;TRD0104T71;Pistón;Sustitución y reparación posterior de conjunto Pistón del Motor diesel de traccón;TRD0104T71;Piston;Replacement and subsequent repair of the piston assembly of the traction diesel engine;
TRD010401;TRD010401no;    Segmentos y anillo trapezoidal;;TRD010401no;Segments and trapezoidal ring;;
TRD010402;TRD010402no;    Bulón con anillos elásticos;;TRD010402no;Bolt with elastic rings;;
TRD0105;TRD0105T71;Biela;Sustitución y reparación posterior de conjunto Biela del Motor diesel de traccón;TRD0105T71;Connecting rod;Replacement and subsequent repair of the con-rod assembly of the traction diesel engine;
TRD010501;TRD010501no;    Cojinete de biela;;TRD010501no;Connecting rod bearing;;
TRD010502;TRD010502no;    Tornillos de biela;;TRD010502no;Connecting rod screws;;
TRD0106;TRD0106T62;Culata;Sustitución y desecho del conjunto Culata del Motor diesel de traccón por no ser reparable;TRD0106T62;Cylinder head;Replacement and disposal of the cylinder head of the traction diesel engine that is beyond repair;
TRD0106;TRD0106T70;Culata;Reparación o sustitución de elementos pertenecientes a conjunto Culata del Motor diesel de traccón como válvula de escape, guía válvula, anillo asiento, Muelles, tornillería, Varilla empujadora, válvula de admision, guía válvula, juntas, etc…;TRD0106T70;Cylinder head;Repair or replacement of elements belonging to the  cylinder head of the traction diesel engine assembly such as the exhaust valve, valve guide, seating ring, springs, fasteners, pushrod, intake valve, valve guide, gaskets, etc...;
TRD0106;TRD0106T71;Culata;Sustitución y reparación posterior de conjunto Culata del Motor diesel de traccón;TRD0106T71;Cylinder head;Replacement and subsequent repair of the cylinder head assembly of the traction diesel engine;
TRD010601;TRD010601no;    Válvula de escape;;TRD010601no;Exhaust valve;;
TRD01060101;TRD01060101no;    Guía válvula escape;;TRD01060101no;Exhaust valve guide;;
TRD01060102;TRD01060102no;    Anillo asiento válvula;;TRD01060102no;Valve seating ring;;
TRD01060103;TRD01060103no;    Muelles;;TRD01060103no;Springs;;
TRD01060104;TRD01060104no;    Tornillos;;TRD01060104no;Screws;;
TRD01060105;TRD01060105no;    Varilla empujadora con tucho;;TRD01060105no;Pushrod;;
TRD010602;TRD010602no;    Válvula admisión;;TRD010602no;Intake valve;;
TRD01060201;TRD01060201no;    Guía válvula escape;;TRD01060201no;Exhaust valve guide;;
TRD01060202;TRD01060202no;    Anillo asiento válvula;;TRD01060202no;Valve seating ring;;
TRD01060203;TRD01060203no;    Muelles;;TRD01060203no;Springs;;
TRD01060204;TRD01060204no;    Tornillos;;TRD01060204no;Screws;;
TRD01060205;TRD01060205no;    Varilla empujadora con tucho;;TRD01060205no;Pushrod;;
TRD010603;TRD010603no;    Tornillos de culata;;TRD010603no;Cylinder head screws;;
TRD010604;TRD010604no;    Juntas;;TRD010604no;Gaskets;;
TRD0107;TRD0107T71;Árbol de levas y muelles de presión;Sustitución y reparación posterior de conjunto Arbol de levas y muelles de presión del Motor diesel de traccón;TRD0107T71;Cam shaft and pressure springs;Replacement and subsequent repair of the camshaft assembly and pressure springs of the traction diesel engine;
TRD010701;TRD010701no;    Muelles de presión;;TRD010701no;Pressure springs;;
TRD0108;TRD0108T71;Caballete balancines;Sustitución y reparación posterior de conjunto Caballete de balancines del Motor diesel de traccón;TRD0108T71;Rocker-arms support;Replacement and subsequent repair of the rocker arm support assembly of the traction diesel engine;
TRD010801;TRD010801no;    Balancines;;TRD010801no;Rocker-arms;;
TRD010802;TRD010802no;    Casquillos;;TRD010802no;Bushes;;
TRD010803;TRD010803no;    Tornillos de reglaje;;TRD010803no;Adjustment screws;;
TRD0109;TRD0109T62;Bomba de aceite;Sustitución y desecho del conjunto Bomba de aceite del Motor diesel de traccón por no ser reparable;TRD0109T62;Oil pump;Replacement and disposal of the oil pump assembly of the traction diesel engine that is beyond repair;
TRD0109;TRD0109T71;Bomba de aceite;Sustitución y reparación posterior de conjunto Bomba de aceite del Motor diesel de traccón;TRD0109T71;Oil pump;Replacement and subsequent repair of the oil pump assembly of the traction diesel engine;
TRD010901;TRD010901no;    Caja de bomba de aceite con tapa;;TRD010901no;Oil pump case with lid;;
TRD010902;TRD010902no;    Piñones y árboles de mando;;TRD010902no;Pinions and control shafts;;
TRD010903;TRD010903no;    Rueda dentada accionamiento;;TRD010903no;Toothed drive wheel;;
TRD010904;TRD010904no;    Válvula de sobrecarga;;TRD010904no;Overpressure valve;;
TRD010905;TRD010905no;    Tornillos;;TRD010905no;Screws;;
TRD010906;TRD010906no;    Anillos elásticos y de seguridad;;TRD010906no;Elastic and safety rings;;
TRD0110;TRD0110T62;Cárter de aceite con tubería de aspiración de aceite;Sustitución y desecho del conjunto Cárter y tuberías del Motor diesel de tracción por no ser reparable;TRD0110T62;Oil sump with oil intake pipe;Replacement and disposal of the oil sump assembly and pipes of the traction diesel engine that is beyond repair;30/09/2020
TRD0110;TRD0110T71;Cárter de aceite con tubería de aspiración de aceite;Sustitución y reparación posterior de conjunto Cárter y tuberías del Motor diesel de tracción;TRD0110T71;Oil sump with oil intake pipe;Replacement and disposal of the oil sump assembly and pipes of the traction diesel engine;30/09/2020
TRD011001;TRD011001no;    Bandeja de aceite;;TRD011001no;Oil pan;;
TRD011002;TRD011002no;    Juntas;;TRD011002no;Gaskets;;
TRD011003;TRD011003no;    Tornillos;;TRD011003no;Screws;;
TRD011004;TRD011004no;    Tubería;;TRD011004no;Piping;;
TRD011005;TRD011005no;    Anillos elásticos;;TRD011005no;Elastic rings;;
TRD0111;TRD0111T62;Varilla indicadora de nivel de aceite y tubo de llenado;Sustitución y desecho del conjunto Varilla indicadora de nivel de aceite y tubo de llenado del Motor diesel de traccón por no ser reparable;TRD0111T62;Oil dipstick and filler pipe;Replacement and disposal of the oil level dipstick assembly and filler pipe of the traction diesel engine that is beyond repair;
TRD011101;TRD011101no;    Tubos;;TRD011101no;Pipes;;
TRD011102;TRD011102T62;    Manguitos flexibles;Sustitución y desecho de tubería flexible en el  Circuito de llenado de aceite de Motor diesel de traccón;TRD011102T62;Flexible sleeves;Replacement and disposal of the flexible pipe in the oil filling circuit of the traction diesel engine;
TRD011102;TRD011102T70;    Manguitos flexibles;Reparación o sustitución de elementos pertenecientes a la tubería flexible de llenado de aceite de Motor diesel de traccón como juntas, racores, tornillería, sujeción, etc…;TRD011102T70;Flexible sleeves;Repair or replacement of elements belonging to the flexible oil filling pipe of the traction diesel engine such as joints, fittings, fastenings, fixing, etc...;
TRD011103;TRD011103no;    Juntas;;TRD011103no;Gaskets;;
TRD011104;TRD011104no;    Tornillos;;TRD011104no;Screws;;
TRD011105;TRD011105T62;    Tapa para llenado de aceite;Sustitución y desecho del conjunto Tapa para llenado de aceite del Motor diesel de traccón por no ser reparable;TRD011105T62;Oil filling plug;Replacement and disposal of the cap for oil filling assembly of the traction diesel engine that is beyond repair;
TRD0112;TRD0112T71;Refrigerador de aceite con filtro de aceite;Sustitución y reparación posterior de conjunto Refrigerador de aceite con filtro de aceite del Motor diesel de traccón;TRD0112T71;Oil cooler with oil filter;Replacement and subsequent repair of the oil cooling with oil filter assembly of the traction diesel engine;
TRD011201;TRD011201no;    Radiador de aceite;;TRD011201no;Oil radiator;;
TRD011202;TRD011202no;    Cabeza de filtro;;TRD011202no;Filter head;;
TRD011203;TRD011203no;    Filtro (cartucho);;TRD011203no;Filter (cartridge);;
TRD011204;TRD011204no;    Juntas;;TRD011204no;Gaskets;;
TRD011205;TRD011205no;    Tornillos;;TRD011205no;Screws;;
TRD0113;TRD0113T62;Bomba de agua;Sustitución y desecho del conjunto Bomba de agua del Motor diesel de traccón por no ser reparable;TRD0113T62;Water pump;Replacement and disposal of the water pump assembly of the traction diesel engine that is beyond repair;
TRD0113;TRD0113T71;Bomba de agua;Sustitución y reparación posterior de conjunto Bomba de agua del Motor diesel de traccón;TRD0113T71;Water pump;Replacement and subsequent repair of the water pump assembly of the traction diesel engine;
TRD011301;TRD011301no;    Caja de bomba de agua;;TRD011301no;Water pump case;;
TRD011302;TRD011302no;    Cojinete;;TRD011302no;Bearing;;
TRD011303;TRD011303no;    Rueda de paletas;;TRD011303no;Vane wheel;;
TRD011304;TRD011304no;    Retenes;;TRD011304no;Seals;;
TRD011305;TRD011305no;    Tornillos;;TRD011305no;Screws;;
TRD011306;TRD011306no;    Juntas;;TRD011306no;Gaskets;;
TRD011307;TRD011307no;    Elementos de termostato;;TRD011307no;Thermostat items;;
TRD011308;TRD011308no;    Polea de correa trapezoidal;;TRD011308no;V-belt pulley;;
TRD0114;TRD0114T16;Polea tensora y trapezoidal;Ajuste de Correas de transmision mediante Polea tensora del Motor diesel;TRD0114T16;Tensioner and trapezoidal pulley;Adjustment of transmission belts by means of the tensioner pulley of the traction diesel engine;
TRD0114;TRD0114T62;Polea tensora y trapezoidal;Sustitución y desecho del conjunto Polea tensora y Correa de transmision del Motor diesel por no ser reparable  ;TRD0114T62;Tensioner and trapezoidal pulley;Replacement and disposal of the tensioner pulley and transmission belt assembly of the traction diesel engine that is beyond repair  ;
TRD011401;TRD011401no;    Polea;;TRD011401no;Pulley;;
TRD011402;TRD011402no;    Casquillos;;TRD011402no;Bushes;;
TRD011403;TRD011403no;    Guías;;TRD011403no;Guides;;
TRD011404;TRD011404no;    Rodamientos;;TRD011404no;Bearings;;
TRD011405;TRD011405no;    Tornillos;;TRD011405no;Screws;;
TRD0115;TRD0115T70;Sistema de arranque por inflamación;Reparación o sustitución de elementos pertenecientes a Sistema de arranque por inflamacion del Motor diesel de traccón como Bujia, válvula, tubería de combustible, juntas, tornillería, soportes, Mando de arranque, Rele, Aparellaje eléctrico, etc…;TRD0115T70;Ignition start up system;Repair or replacement of elements belonging to the flame ignition starting system of the traction diesel engine such as the spark plug, valve, fuel pipe, joints, fasteners, supports, starter control, relay, electrical switchgear, etc...;
TRD011501;TRD011501no;    Bujía incandescente;;TRD011501no;Glow plug;;
TRD011502;TRD011502no;    Válvula;;TRD011502no;Valve;;
TRD011503;TRD011503no;    Tubería combustible;;TRD011503no;Fuel line;;
TRD011504;TRD011504no;    Juntas;;TRD011504no;Gaskets;;
TRD011505;TRD011505no;    Tornillos;;TRD011505no;Screws;;
TRD011506;TRD011506no;    Soportes;;TRD011506no;Supports;;
TRD011507;TRD011507no;    Mando para arranque por incandescencia;;TRD011507no;Control for glow start up;;
TRD011508;TRD011508no;    Relé;;TRD011508no;Relay;;
TRD0116;TRD0116T62;Colector de escape;Sustitución y desecho del conjunto Colector de escape del Motor diesel de traccón por no ser reparable;TRD0116T62;Exhaust manifold;Replacement and disposal of the exhaust manifold assembly of the traction diesel engine that is beyond repair;
TRD0116;TRD0116T70;Colector de escape;Reparación o sustitución de elementos pertenecientes a conjunto Colector de escape del Motor diesel de traccón como tornillería, sujeciones, juntas, etc…;TRD0116T70;Exhaust manifold;Repair or replacement of elements belonging to the exhaust manifold assembly of the traction diesel engine such as fasteners, fixings, joints, etc...;
TRD0117;TRD0117T62;Turbocargador de escape con fijación;Sustitución y desecho del conjunto Turbocargador de escape con fijación del  Motor diesel de traccón por no ser reparable;TRD0117T62;Exhaust turbocharger with fixing;Replacement and disposal of the exhaust turbocharger  assembly with fixing of the traction diesel engine that is beyond repair;
TRD0117;TRD0117T70;Turbocargador de escape con fijación;Reparación o sustitución de elementos pertenecientes a conjunto Turbocargador de escape del Motor diesel de traccón con fijación como Turbocompresor, Soportes, Conducto aire de admision, Coletor de escape, juntas, tornillería, tubería de aceite, de desaireacion, de retorno de aceite, sujeciones, soportes, etc;TRD0117T70;Exhaust turbocharger with fixing;Repair or replacement of elements belonging to the exhaust turbocharger assembly of the traction diesel engine with fixing such as the turbocharger, supports, intake air duct, exhaust manifold, joints, fasteners, oil pipe, vent pipe, oil return pipe, fixings, supports, etc...;
TRD0117;TRD0117T71;Turbocargador de escape con fijación;Sustitución y reparación posterior de conjunto Turbocargador de escape con fijación del Motor diesel de traccón;TRD0117T71;Exhaust turbocharger with fixing;Replacement and subsequent repair of the exhaust turbocharger assembly with fixing of the traction diesel engine;
TRD011701;TRD011701no;    Turbocompresor;;TRD011701no;Turbocompressor;;
TRD011702;TRD011702no;    Soportes;;TRD011702no;Supports;;
TRD011703;TRD011703no;    Codo de aire de admisión;;TRD011703no;Intake air elbow;;
TRD011704;TRD011704no;    Colector de escape;;TRD011704no;Exhaust manifold;;
TRD011705;TRD011705no;    Juntas;;TRD011705no;Gaskets;;
TRD011706;TRD011706no;    Tornillos y espárragos;;TRD011706no;Screws and studs;;
TRD011707;TRD011707no;    Tubería de presión de aceite con soportes;;TRD011707no;Oil pressure pipe with supports;;
TRD011708;TRD011708no;    Tubería desaireación;;TRD011708no;Deaerating pipe;;
TRD011709;TRD011709no;    Tubería retorno aceite con soportes;;TRD011709no;Oil return pipe with supports;;
TRD011801;TRD011801T70;    Bomba de inyección con fijación;Reparación o sustitución de elementos pertenecientes a la Bomba de inyeccion de combustible del Motor diesel de traccón como Bridas, soportes, Piñon, juntas, tornillería, Resistencias, tubería de combustible, etc…;TRD011801T70;Injection pump with fixing;Repair or replacement of elements belonging to the fuel injection pump of the traction diesel engine  such as clamps, supports, pinion, joints, fasteners, resistors, fuel pipe, etc...;
TRD011801;TRD011801T71;    Bomba de inyección con fijación;Sustitución y reparación posterior de la Bomba de inyeccion del Motor diesel de traccón  CREAR T62 DESECHAR??;TRD011801T71;Injection pump with fixing;Replacement and subsequent repair of the injection pump of the traction diesel engine CREATE T62 DISCARD??;
TRD01180101;TRD01180101no;    Brida;;TRD01180101no;Flange;;
TRD01180102;TRD01180102no;    Soportes;;TRD01180102no;Supports;;
TRD01180103;TRD01180103no;    Piñón mando;;TRD01180103no;Control pinion;;
TRD01180104;TRD01180104no;    Juntas;;TRD01180104no;Gaskets;;
TRD01180105;TRD01180105no;    Tornillos;;TRD01180105no;Screws;;
TRD01180106;TRD01180106no;    Resistencias;;TRD01180106no;Resistors;;
TRD011802;TRD011802no;    Tubería retorno combustible;;TRD011802no;Fuel return pipe;;
TRD011803;TRD011803T62;    Bomba de combustible;Sustitución y desecho de la Bomba de combustible por no ser reparable;TRD011803T62;Fuel pump;Replacement and disposal of the fuel pump that is beyond repair;
TRD01180301;TRD01180301no;    Válvula;;TRD01180301no;Valve;;
TRD01180302;TRD01180302no;    Casquillos;;TRD01180302no;Bushes;;
TRD01180303;TRD01180303no;    Muelles;;TRD01180303no;Springs;;
TRD01180304;TRD01180304no;    Juntas;;TRD01180304no;Gaskets;;
TRD011804;TRD011804T70;    Tuberías de inyección con fijación;Reparación o sustitución de elementos pertenecientes al circuito de tuberías de inyeccion como sujeciones, tornillería, bridas, silentblocks, tramos de tubería rígida o flexible, etc…;TRD011804T70;Injection piping with fixing;Repair or replacement of elements belonging to the injection pipe circuit such as fixings, fasteners, clamps, rubber bushings, sections of rigid or flexible pipe, etc...;
TRD011805;TRD011805no;    Portainyector con tobera;;TRD011805no;Injector holder with nozzle;;
TRD01180501;TRD01180501no;    Muelle presión;;TRD01180501no;Pressure spring;;
TRD01180502;TRD01180502no;    Vástago presión;;TRD01180502no;Pressure pin;;
TRD01180503;TRD01180503no;    Pasador;;TRD01180503no;Fastener pin;;
TRD01180504;TRD01180504no;    Tuerca fijación inyector;;TRD01180504no;Injector fixing screw;;
TRD01180505;TRD01180505T71;    Inyector;Sustitución y reparación posterior de Inyector en Motor diesel de traccón;TRD01180505T71;Injector;Replacement and subsequent repair of the injector in the traction diesel engine;
TRD01180506;TRD01180506no;    Tornillo con tapón portainyector;;TRD01180506no;Screw with injection tube plug;;
TRD011806;TRD011806T70;    Tubería de combustible con fijación;Reparación o sustitución de elementos pertenecientes a la tubería de combustible como juntas, tubería de combustible sobrante, soportes, tornillería válvula de cierre, Bomba manual de cebado, etc…;TRD011806T70;Fuel piping with fixing;Repair or replacement of elements belonging to the fuel pipe such as joints, excess fuel pipe, supports, fasteners, shut-off valve, manual priming pump, etc...;30/09/2020
TRD01180601;TRD01180601no;    Tornillería;;TRD01180601no;Fixings;;
TRD01180602;TRD01180602no;    Juntas;;TRD01180602no;Gaskets;;
